artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,label,align_file
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo. Allegro comodo",224.64,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06408.mid",https://www.youtube.com/watch?v=cFSFOnBzXKk,92,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06408_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo. Allegro comodo",232.56,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06409.mid",https://www.youtube.com/watch?v=QrvbwN6G5dA,92,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06409_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: 3. Rondo. Allegro comodo",229.893,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06410.mid",https://www.youtube.com/watch?v=ISZLRIX5RpI,92,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06410_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 9 In E Major, Op. 14, No. 1: 3. Rondo (Allegro comodo)",206.106,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06411.mid",https://www.youtube.com/watch?v=e2-pbomz7NI,92,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06411_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No.9 in E, Op.14 No.1: 3. Rondo (Allegro comodo)",205.0,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06412.mid",https://www.youtube.com/watch?v=0UYXO3IyQcA,52,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06412_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No.9 in E, Op.14 No.1: 3. Rondo (Allegro comodo)",207.0,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06413.mid",https://www.youtube.com/watch?v=GIGNMM1h31U,52,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06413_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No.9 in E, Op.14 No.1: 3. Rondo (Allegro comodo)",220.0,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06414.mid",https://www.youtube.com/watch?v=_u3o3fzfCr4,52,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06414_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo. Allegro comodo",194.493,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06418.mid",https://www.youtube.com/watch?v=feocCeXcDjA,12,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06418_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No.9 in E, Op.14 No.1: 3. Rondo (Allegro comodo)",213.133,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06419.mid",https://www.youtube.com/watch?v=yJYFhssqi5c,12,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06419_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No.9 in E, Op.14 No.1: 3. Rondo (Allegro comodo)",212.693,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06420.mid",https://www.youtube.com/watch?v=yVtST0ZES2s,12,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06420_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: 3. Rondo. Allegro comodo",206.0,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06421.mid",https://www.youtube.com/watch?v=lHyaznFDCYs,12,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06421_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo. Allegro comodo",194.506,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06422.mid",https://www.youtube.com/watch?v=mqGA2kiDwdI,12,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06422_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo. Allegro comodo",191.96,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06425.mid",https://www.youtube.com/watch?v=vLSrj2xEM1g,132,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06425_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo: Allegro comodo",175.68,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06426.mid",https://www.youtube.com/watch?v=jBD68C964jA,132,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06426_infer_corresp.txt"
Wilhelm Kempff,5,"Piano Sonata No. 9 in E Major, Op. 14, No. 1: 3. Rondo (Allegro comodo)",233.853,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06427.mid",https://www.youtube.com/watch?v=0l2qrIDEv4I,212,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06427_infer_corresp.txt"
Wilhelm Kempff,5,"Piano Sonata No. 9 in E Major, Op. 14, No. 1: 3. Rondo (Allegro comodo)",228.0,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06428.mid",https://www.youtube.com/watch?v=JV74oDI2yUc,212,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06428_infer_corresp.txt"
Wilhelm Kempff,5,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo (Allegro comodo)",217.0,Ludwig van Beethoven,1187,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06429.mid",https://www.youtube.com/watch?v=0Ss99IIuTFY,212,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06429_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: I. Andante",327.173,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06430.mid",https://www.youtube.com/watch?v=fPRt_nqXVBM,173,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06430_infer_corresp.txt"
Sviatoslav Richter,4,"Sonata No. 19 in G Minor, Op. 49, No. 1: I. Andante",355.466,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06431.mid",https://www.youtube.com/watch?v=oWiJqgTgQZw,173,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06431_infer_corresp.txt"
Sviatoslav Richter,4,"Sonata No. 19 in G Minor, Op. 49, No. 1: I. Andante",353.466,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06432.mid",https://www.youtube.com/watch?v=inhFAGbVTnM,173,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06432_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No.19 in G minor, Op.49 No.1: 1. Andante",326.933,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06433.mid",https://www.youtube.com/watch?v=21LaXE5D5Lg,173,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06433_infer_corresp.txt"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",317.76,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06439.mid",https://www.youtube.com/watch?v=r_nHs_4SjzI,93,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06439_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",295.386,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06440.mid",https://www.youtube.com/watch?v=QN14QaKB-cE,93,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06440_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 1. Andante",274.546,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06441.mid",https://www.youtube.com/watch?v=nDUPCwBLEOs,93,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06441_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 19 In G Minor, Op. 49, No. 1: 1. Andante",285.44,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06442.mid",https://www.youtube.com/watch?v=tADsFq5cb24,93,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06442_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No.19 in G minor, Op.49 No.1: 1. Andante",276.0,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06443.mid",https://www.youtube.com/watch?v=XmEx9oFYsiY,53,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06443_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 1. Andante",280.0,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06444.mid",https://www.youtube.com/watch?v=MP2AtFDI1Io,53,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06444_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",237.04,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06445.mid",https://www.youtube.com/watch?v=uY1yFPpK2V4,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06445_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",237.026,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06446.mid",https://www.youtube.com/watch?v=C8LtLdxg7w0,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06446_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 1. Andante",271.066,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06447.mid",https://www.youtube.com/watch?v=cZkVRCT1Rx8,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06447_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 1. Andante",271.493,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06448.mid",https://www.youtube.com/watch?v=6Pm9Rt5YoJ0,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06448_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No.19 in G minor, Op.49 No.1: 1. Andante",265.333,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06449.mid",https://www.youtube.com/watch?v=JnT6qeud7jM,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06449_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",302.0,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06452.mid",https://www.youtube.com/watch?v=I3aTnB2sgO8,133,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06452_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",309.293,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06453.mid",https://www.youtube.com/watch?v=cgSEoZtfZGU,133,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06453_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",288.76,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06454.mid",https://www.youtube.com/watch?v=c8PgKtSrga0,133,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06454_infer_corresp.txt"
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: I. Andante",245.0,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06455.mid",https://www.youtube.com/watch?v=vOXHrhW9oAc,213,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06455_infer_corresp.txt"
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",247.0,Ludwig van Beethoven,1188,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06456.mid",https://www.youtube.com/watch?v=KejA2vtXKGk,213,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06456_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo. Allegro",190.16,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06457.mid",https://www.youtube.com/watch?v=oPQHlguzT0A,174,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06457_infer_corresp.txt"
Sviatoslav Richter,4,"Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo: Allegro",191.933,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06458.mid",https://www.youtube.com/watch?v=i7l55QCy1jU,174,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06458_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No.19 in G minor, Op.49 No.1: 2. Rondo (Allegro)",193.933,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06459.mid",https://www.youtube.com/watch?v=Uj3A2N72-Nw,174,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06459_infer_corresp.txt"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",187.533,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06466.mid",https://www.youtube.com/watch?v=B6_JeSQa5Kk,94,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06466_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",215.213,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06467.mid",https://www.youtube.com/watch?v=0mz7_HLxSmo,94,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06467_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",201.853,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06468.mid",https://www.youtube.com/watch?v=pZuh5S-j_IA,94,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06468_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 19 In G Minor, Op. 49, No. 1: 2. Rondo (Allegro)",194.2,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06469.mid",https://www.youtube.com/watch?v=MqKiZORxtTQ,94,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06469_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No.19 in G minor, Op.49 No.1: 2. Rondo (Allegro)",222.0,Ludwig van Beethoven,1189,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06470.mid",https://www.youtube.com/watch?v=1CFv9JiL4YY,54,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06470_infer_corresp.txt"
